epoch,accuracy,loss,val_accuracy,val_loss
0,0.19730085134506226,2.0961713790893555,0.23335041105747223,1.9736186265945435
1,0.26415330171585083,1.888177514076233,0.2307889312505722,2.061807155609131
2,0.3023234009742737,1.8058980703353882,0.23027664422988892,2.172621011734009
3,0.34149548411369324,1.7279040813446045,0.23488730192184448,2.262382984161377
4,0.3723071217536926,1.6664923429489136,0.2530737817287445,2.203023672103882
5,0.3972945809364319,1.6084281206130981,0.2722848355770111,2.2260210514068604
6,0.42970314621925354,1.5487014055252075,0.3017418086528778,2.1039798259735107
7,0.4567572772502899,1.4950220584869385,0.29892417788505554,2.150949478149414
8,0.48064878582954407,1.4553289413452148,0.3545081913471222,1.9139769077301025
9,0.5031625628471375,1.4051412343978882,0.3642418086528778,1.888939380645752
10,0.5259581804275513,1.3504315614700317,0.3696208894252777,1.953938364982605
11,0.5514466166496277,1.3007973432540894,0.3691086173057556,1.9858264923095703
12,0.5687625408172607,1.260115623474121,0.4236680269241333,1.7603684663772583
13,0.5840743780136108,1.2232085466384888,0.3498975336551666,2.127863645553589
14,0.5998872518539429,1.1744717359542847,0.44979506731033325,1.784376859664917
15,0.6163577437400818,1.1387842893600464,0.5043545365333557,1.5951290130615234
16,0.6313877701759338,1.1077349185943604,0.47028687596321106,1.6877975463867188
17,0.6409381031990051,1.0717357397079468,0.49897539615631104,1.5928606986999512
18,0.6514278650283813,1.0501302480697632,0.5353483557701111,1.495671033859253
19,0.6606024503707886,1.0282310247421265,0.5350922346115112,1.4753868579864502
20,0.6744739413261414,0.9886708855628967,0.5204917788505554,1.5536421537399292
21,0.6791395545005798,0.97320556640625,0.5601946711540222,1.4352548122406006
22,0.6911948919296265,0.9498375654220581,0.5509733557701111,1.4512546062469482
23,0.6967059373855591,0.9267928004264832,0.5486680269241333,1.4694314002990723
24,0.7059431076049805,0.9052621722221375,0.5701844096183777,1.3907201290130615
25,0.7139905095100403,0.8846065402030945,0.6052766442298889,1.2873035669326782
26,0.7174035310745239,0.8707989454269409,0.5714651346206665,1.391858458518982
27,0.7182803153991699,0.855335533618927,0.5986167788505554,1.3225147724151611
28,0.7271730899810791,0.8417832851409912,0.5768442749977112,1.3695855140686035
29,0.7371618151664734,0.8176530003547668,0.6106557250022888,1.3267614841461182
30,0.7404809594154358,0.8036823868751526,0.6157786846160889,1.3146817684173584
31,0.7445828914642334,0.7882375121116638,0.6050204634666443,1.3423793315887451
32,0.7517848014831543,0.7714217901229858,0.5911885499954224,1.408844232559204
33,0.7593311667442322,0.753271758556366,0.6144979596138,1.3340121507644653
34,0.7629008293151855,0.7415437698364258,0.5988729596138,1.4293334484100342
35,0.766251266002655,0.726375937461853,0.6078380942344666,1.4034122228622437
36,0.7692885994911194,0.7164714336395264,0.5917007923126221,1.4561996459960938
37,0.7744864821434021,0.6969050765037537,0.6234630942344666,1.3054500818252563
38,0.7794651985168457,0.6875743269920349,0.6229507923126221,1.346086025238037
39,0.7824398875236511,0.6773888468742371,0.6168032884597778,1.3891249895095825
40,0.7836610674858093,0.6705054640769958,0.6362704634666443,1.2860987186431885
41,0.789109468460083,0.6539574265480042,0.6460040807723999,1.2550746202468872
42,0.7997244596481323,0.6336163878440857,0.6588114500045776,1.2329498529434204
43,0.8023860454559326,0.6212263107299805,0.6375512480735779,1.3263397216796875
