epoch,acc,loss,val_acc,val_loss
0,0.512471330275,0.711331049565,0.521325107296,0.689690101556
1,0.529042431193,0.685107043249,0.522733369099,0.688773197422
2,0.546358944954,0.675589824926,0.530042918455,0.685119844813
3,0.581364678899,0.657104471408,0.572626072961,0.662793253369
4,0.654931192661,0.614096661773,0.685488197425,0.576058055198
5,0.711209862385,0.572242536676,0.734777360515,0.534976323019
6,0.742459862385,0.545132807799,0.767502682403,0.505431232406
7,0.769552752294,0.514418916801,0.804184549356,0.477681282508
8,0.783342889908,0.500838590215,0.822223712446,0.456380217244
9,0.790194954128,0.49067011142,0.831142703863,0.438083617984
10,0.79879587156,0.472356404733,0.835300429185,0.424924147871
11,0.806594036697,0.45556837457,0.838787553648,0.414906227282
12,0.805561926606,0.456082595926,0.845694742489,0.392912491836
13,0.810808486239,0.446175823627,0.853809012876,0.373854931204
14,0.811869266055,0.439427219728,0.853674892704,0.364096638727
15,0.820699541284,0.430014887315,0.856424356223,0.354209769501
16,0.822047018349,0.423471109009,0.852803111588,0.352790990996
17,0.821674311927,0.418169999068,0.864136266094,0.333183580714
18,0.822907110092,0.41784052734,0.8669527897,0.327949348885
19,0.826118119266,0.410700672127,0.861051502146,0.322646899796
20,0.833285550459,0.404689996341,0.868495171674,0.31146443357
21,0.831680045872,0.405159608815,0.869031652361,0.306933289754
22,0.828669724771,0.407989873635,0.870775214592,0.304383270922
23,0.839449541284,0.391033559381,0.878420064378,0.297942634496
24,0.835607798165,0.398506704547,0.876810622318,0.293384371909
25,0.837614678899,0.392630318272,0.885461373391,0.289901506491
26,0.839994266055,0.39332608165,0.890356759657,0.280110046459
27,0.841112385321,0.389062235716,0.880968347639,0.285612946544
28,0.84309059633,0.384838662399,0.897263948498,0.268813491443
29,0.844094036697,0.383249629501,0.894380364807,0.265589954068
30,0.84681766055,0.376044538043,0.898940450644,0.263771867675
31,0.848537844037,0.376389710865,0.898471030043,0.262547267289
32,0.849139908257,0.370794132953,0.893307403433,0.259763766256
33,0.847935779817,0.374313996609,0.899275751073,0.253321755917
34,0.851892201835,0.366267672373,0.909535944206,0.245196144404
35,0.85060206422,0.366542907838,0.898873390558,0.248907458309
36,0.853211009174,0.365025838663,0.904841738197,0.247285167739
37,0.851691513761,0.364618889974,0.906384120172,0.243788764137
38,0.849827981651,0.364482860308,0.91027360515,0.238448136162
39,0.854501146789,0.361836471005,0.907457081545,0.239956605844
40,0.853440366972,0.35997871412,0.910474785408,0.238469930166
41,0.855733944954,0.358142033411,0.907658261803,0.23836983977
42,0.852236238532,0.354526990269,0.91302306867,0.231434930803
43,0.855934633028,0.360019667515,0.915973712446,0.231937872909
44,0.857368119266,0.354775856394,0.910675965665,0.231383118059
45,0.855848623853,0.35525401992,0.911145386266,0.228719681118
46,0.857970183486,0.351472403095,0.912486587983,0.225298875359
47,0.858686926606,0.348126412258,0.911815987124,0.227184130558
48,0.859375,0.347190455587,0.920936158798,0.222269900687
49,0.861783256881,0.345451769205,0.919527896996,0.22347782565
50,0.861553899083,0.344321356782,0.917180793991,0.218919654517
51,0.860550458716,0.343215540844,0.916644313305,0.219026579238
52,0.864306192661,0.341963894077,0.921405579399,0.214554474621
53,0.863560779817,0.342602584832,0.923953862661,0.212076188573
54,0.858744266055,0.348437406027,0.916577253219,0.220182515553
55,0.863331422018,0.340861057606,0.926368025751,0.208921525547
56,0.863962155963,0.338063249621,0.924624463519,0.210042884262
57,0.860722477064,0.342900438511,0.924087982833,0.210130424842
58,0.864736238532,0.335419855752,0.922411480687,0.208573955739
59,0.864191513761,0.334182621662,0.927575107296,0.205937060196
60,0.866657110092,0.336384502272,0.931196351931,0.200201105406
61,0.870040137615,0.329908075792,0.929721030043,0.20663985642
62,0.865911697248,0.336201546963,0.927843347639,0.207040288801
63,0.86442087156,0.33721493458,0.927843347639,0.207195325982
64,0.862614678899,0.334889749267,0.928111587983,0.202936475465
65,0.868549311927,0.333656346935,0.928178648069,0.202610514003
66,0.865969036697,0.329901652407,0.931330472103,0.199339387275
67,0.869982798165,0.326345570344,0.930324570815,0.198477108047
68,0.868893348624,0.330169338343,0.928513948498,0.202078421708
69,0.866485091743,0.33153032234,0.927373927039,0.197765806138
70,0.869610091743,0.324159792558,0.928782188841,0.193970844246
71,0.868950688073,0.326145284931,0.933275214592,0.19065481111
72,0.868377293578,0.329276488735,0.929788090129,0.192156355236
73,0.869122706422,0.324204967629,0.929586909871,0.194456215132
74,0.869724770642,0.320299499926,0.930659871245,0.190197475702
75,0.873652522936,0.320916311921,0.932336373391,0.190367543966
76,0.873509174312,0.313744322559,0.931598712446,0.186223117547
77,0.872821100917,0.321292438256,0.928782188841,0.188252794864
78,0.868004587156,0.326667128572,0.921472639485,0.193334860064
79,0.871301605505,0.320303494476,0.931330472103,0.186940216615
80,0.871502293578,0.323878243839,0.931732832618,0.187259528962
81,0.871616972477,0.318395093822,0.931665772532,0.189591701674
82,0.873021788991,0.313895021885,0.936829399142,0.182731032435
83,0.875946100917,0.31517385444,0.940182403433,0.179780541028
84,0.87494266055,0.314154077807,0.936359978541,0.18632611271
85,0.873451834862,0.313743372002,0.93910944206,0.17969243222
86,0.874168577982,0.316305003035,0.936359978541,0.182353822075
87,0.873509174312,0.321475224074,0.934415236052,0.183415658868
88,0.872161697248,0.316854596548,0.936896459227,0.177406952265
89,0.876118119266,0.309416067354,0.935756437768,0.176816123494
90,0.87626146789,0.315525178461,0.930861051502,0.182262855954
91,0.877006880734,0.309048980529,0.931464592275,0.178622412132
92,0.877752293578,0.313770668687,0.93830472103,0.169269053209
93,0.87439793578,0.316486551073,0.936225858369,0.175683520063
94,0.878125,0.309732880423,0.936896459227,0.171888590083
95,0.879300458716,0.308105032351,0.938103540773,0.173127678827
96,0.875,0.312862347107,0.935287017167,0.172560848392
97,0.879759174312,0.309465491225,0.934884656652,0.174633265853
98,0.878497706422,0.303477693889,0.933543454936,0.172753675909
99,0.87505733945,0.308789611054,0.940785944206,0.170132927037
