epoch,f1_metrics,loss,precision,recall,val_f1_metrics,val_loss,val_precision,val_recall
28,0.75176036,0.38673699819839785,0.7261798,0.7870908,0.6825589537620544,0.44145485758781433,0.6573730111122131,0.7298920154571533
29,0.75277334,0.3827957236498541,0.7263674,0.78872275,0.6905009150505066,0.2853827178478241,0.6708164811134338,0.7308844327926636
30,0.75804216,0.377552264501173,0.73346084,0.790991,0.6802083253860474,0.6918356418609619,0.6476255655288696,0.7380079030990601
31,0.7576161,0.3807149983132374,0.73309666,0.7909916,0.6832998394966125,0.5848239660263062,0.6561930179595947,0.734236478805542
32,0.7608231,0.37405616189759894,0.7361152,0.794277,0.6817855834960938,0.8378496170043945,0.648003876209259,0.7394940257072449
33,0.7603704,0.37302944227495294,0.73481953,0.79485494,0.688368022441864,0.5025308132171631,0.6679366827011108,0.7281217575073242
34,0.76349527,0.3686767322029553,0.7392061,0.796274,0.6869608163833618,0.43532395362854004,0.6584973931312561,0.7387210130691528
35,0.7663889,0.3675343020422361,0.7422567,0.79890156,0.689063310623169,0.7222527861595154,0.667771577835083,0.7322375774383545
36,0.76778054,0.3667810699651798,0.74413747,0.7997189,0.689669668674469,0.5004819631576538,0.6598167419433594,0.7451366186141968
37,0.77267444,0.36063818513364293,0.7469604,0.8068533,0.6988679766654968,0.18704631924629211,0.6742595434188843,0.746189296245575
38,0.7735588,0.36153548226132326,0.7507862,0.80471957,0.6907654404640198,0.3853764235973358,0.6653592586517334,0.7371252775192261
39,0.7759184,0.36003268458307747,0.75150555,0.80856764,0.6968482732772827,0.764287531375885,0.6821328401565552,0.7321380972862244
40,0.774884,0.3569345098659529,0.750264,0.8072953,0.6870357990264893,0.49955883622169495,0.6579615473747253,0.7393086552619934
41,0.7777725,0.3545082205650853,0.75332534,0.80954486,0.692444920539856,0.5309721231460571,0.666001558303833,0.7406463027000427
42,0.7792512,0.3529820080029773,0.75566554,0.8112181,0.6935011148452759,0.7138161063194275,0.6712075471878052,0.7377949357032776
43,0.7781001,0.3523724215394035,0.7525227,0.81177294,0.686715304851532,0.577599823474884,0.6485183835029602,0.7528635263442993
44,0.78119504,0.3487372320284818,0.75643396,0.81364363,0.6969026923179626,0.6862965822219849,0.6786922812461853,0.7367607355117798
45,0.78152156,0.3479731133715673,0.75738686,0.8128281,0.6956589818000793,0.787714421749115,0.6854894757270813,0.7252358198165894
46,0.78480935,0.34801790145443295,0.761186,0.81600153,0.689180314540863,0.4001634418964386,0.6659368276596069,0.7358249425888062
47,0.78569394,0.34437079859794567,0.7621459,0.8166192,0.6962481141090393,0.831383466720581,0.6763425469398499,0.7377825975418091
48,0.7851428,0.3432287025213932,0.7612997,0.81602913,0.6937228441238403,0.1880495250225067,0.661859393119812,0.7502202987670898
49,0.7869906,0.3405001750033276,0.76424736,0.8166552,0.6939219236373901,0.4448213577270508,0.660525918006897,0.7540116906166077
50,0.78822184,0.33913518587349784,0.7657284,0.8173898,0.6992208957672119,0.8386397361755371,0.6705226302146912,0.7510501146316528
51,0.7892457,0.33812488635434185,0.7654582,0.8200911,0.7012781500816345,0.40564867854118347,0.6769692301750183,0.7474356889724731
52,0.7915283,0.33465951665200017,0.7683269,0.82145,0.7000529766082764,0.8379221558570862,0.6756651401519775,0.7467791438102722
53,0.7922998,0.33254566894256493,0.76973695,0.82142794,0.7029181718826294,0.26616770029067993,0.6874997019767761,0.7385818362236023
54,0.79336655,0.3318238635505956,0.7706695,0.8225411,0.6999682188034058,0.12298930436372757,0.6756119132041931,0.7474448680877686
55,0.7938965,0.3324233557026229,0.7713354,0.82316273,0.7055413126945496,0.7885153293609619,0.6944133043289185,0.7385087609291077
56,0.7943726,0.3293611529929009,0.7717711,0.8234319,0.7023040056228638,0.8192258477210999,0.6775842308998108,0.7503335475921631
57,0.79671484,0.3283745815642112,0.77486676,0.8246804,0.7077745199203491,0.18287791311740875,0.6975664496421814,0.7370023727416992
58,0.7959838,0.3278734797409299,0.7741887,0.82381046,0.7073118090629578,0.744530200958252,0.6877546310424805,0.7486718893051147
59,0.7961304,0.32774300342043877,0.7742015,0.8238209,0.6998116374015808,0.41683024168014526,0.6670516133308411,0.7581612467765808
60,0.7969487,0.32502949477875615,0.7736011,0.82643175,0.7065926790237427,0.08340919017791748,0.6876062750816345,0.7464524507522583
61,0.79729074,0.32687531943215514,0.7753,0.82560605,0.7042431235313416,0.401803195476532,0.6887387037277222,0.7401421666145325
62,0.79748356,0.3246408048618764,0.7764817,0.82430613,0.6994544267654419,0.12099447101354599,0.6717165112495422,0.7515738606452942
63,0.7989352,0.32244427360049754,0.7775936,0.82618076,0.7015914916992188,0.7450686693191528,0.6865808963775635,0.7393789887428284
64,0.801165,0.3196508506322927,0.77957183,0.82882255,0.706165611743927,0.35809749364852905,0.6934990286827087,0.7376100420951843
65,0.80063045,0.3206635807871606,0.7789555,0.8281681,0.7023810148239136,0.8223530650138855,0.6819934844970703,0.7446776628494263
66,0.8006528,0.3199830068185686,0.77988416,0.82749116,0.7016468048095703,0.38762757182121277,0.6782599091529846,0.7460770010948181
67,0.80270165,0.3181117837069931,0.7824738,0.8286952,0.7004649043083191,0.19109801948070526,0.6686617136001587,0.7569077014923096
68,0.8008551,0.3173668488043355,0.7789536,0.82866085,0.7057657837867737,0.3184965252876282,0.6802462339401245,0.7544739246368408
69,0.8026362,0.31615434644109636,0.7806294,0.83016855,0.704054594039917,0.39358896017074585,0.685062825679779,0.743959367275238
70,0.80263096,0.31557722711759667,0.78163344,0.8291508,0.7092866897583008,0.6391339302062988,0.6913869380950928,0.7474780678749084
71,0.804484,0.31434270458664487,0.78329223,0.83154887,0.7052397131919861,0.5128788948059082,0.6798742413520813,0.7536844611167908
72,0.8032658,0.3157689790249721,0.78254294,0.82978964,0.7081921696662903,0.6943652033805847,0.6872707605361938,0.7505130171775818
73,0.80464906,0.31231241233301565,0.7845845,0.83031774,0.7076866030693054,0.8031672835350037,0.6882761716842651,0.7493612170219421
74,0.80494213,0.31008522366895713,0.7841037,0.8314126,0.7081056833267212,0.7735832333564758,0.6899648904800415,0.7489294409751892
75,0.80571604,0.31373204645798697,0.78498465,0.83193207,0.7086371779441833,0.23586833477020264,0.6867016553878784,0.7531771063804626
76,0.8049549,0.3116331849174172,0.7832712,0.8322958,0.7084271907806396,0.17965267598628998,0.6925878524780273,0.7468429207801819
77,0.804823,0.3120867768651183,0.7852842,0.8302871,0.7091309428215027,0.18655355274677277,0.6866399049758911,0.7542393803596497
78,0.80553263,0.3117830258878795,0.78482985,0.8317098,0.7072427272796631,0.8120436668395996,0.683073878288269,0.7535938620567322
79,0.8082866,0.3092920704148776,0.7881843,0.8336286,0.7046642303466797,0.15723080933094025,0.6881738305091858,0.7436476945877075
80,0.8069893,0.30634391760045193,0.7860101,0.83347416,0.7070133686065674,0.8126826882362366,0.684593915939331,0.7513135075569153
81,0.8076364,0.3085033391965902,0.7870631,0.8335523,0.7083960771560669,0.17156055569648743,0.6855027079582214,0.7536894679069519
82,0.80856997,0.3065027198795754,0.78879803,0.8335819,0.7118701338768005,0.37062522768974304,0.6966447830200195,0.7475348711013794
83,0.80880296,0.3041951960241571,0.7873501,0.8354054,0.7070897221565247,0.3100823163986206,0.6902733445167542,0.7454911470413208
84,0.8092144,0.3048763217839434,0.7891173,0.83432597,0.7051727175712585,0.7264110445976257,0.687757134437561,0.7455254197120667
85,0.80957854,0.30467753728549535,0.78902036,0.83519024,0.7074671387672424,0.17347219586372375,0.6989701390266418,0.7374710440635681
86,0.8092136,0.3046483459107166,0.7891273,0.8344512,0.7068109512329102,0.5732273459434509,0.6965734362602234,0.7374982833862305
87,0.80989033,0.30333246330858443,0.78976464,0.834946,0.7070991396903992,0.3577423393726349,0.6896849870681763,0.7457308173179626
88,0.8113443,0.30428350127821724,0.7913378,0.83629614,0.708550751209259,0.7534823417663574,0.6864715218544006,0.7536640167236328
89,0.8111997,0.3014140188056517,0.79202455,0.83541965,0.7065201997756958,0.410838782787323,0.6861521005630493,0.747545599937439
90,0.8117451,0.2986176617961516,0.79200923,0.8361703,0.7093968987464905,0.8220319151878357,0.6921965479850769,0.7466654181480408
91,0.8126311,0.2988380580117889,0.79252493,0.83746094,0.708200216293335,0.12841080129146576,0.692446768283844,0.7449042201042175
92,0.8115367,0.3000109715622961,0.7921672,0.83562547,0.7101880311965942,0.33055955171585083,0.6875867247581482,0.7546212673187256
93,0.8133756,0.3000904693933944,0.79507977,0.83661765,0.7075425982475281,0.41103652119636536,0.6949947476387024,0.7400702834129333
94,0.81455684,0.29861810673260647,0.79620767,0.8377758,0.7110325694084167,0.6388733983039856,0.6969729661941528,0.7469300627708435
95,0.8128667,0.29913373785209635,0.792893,0.83773315,0.7040932178497314,0.6277860403060913,0.6769335269927979,0.754866361618042
96,0.813561,0.2980487669574067,0.794053,0.83794504,0.7015233635902405,0.4397376775741577,0.680893063545227,0.7456931471824646
97,0.81304514,0.2981324655115073,0.79377437,0.83712447,0.7063617706298828,0.7671700716018677,0.6812602877616882,0.7544193267822266
98,0.8154755,0.29406344729895684,0.7961864,0.8397292,0.7075899243354797,0.3447885513305664,0.6938380599021912,0.7430949807167053
99,0.8154961,0.29585058081383797,0.79732,0.83821887,0.7107864618301392,0.35571956634521484,0.6921473741531372,0.7509278059005737
100,0.815024,0.29587533575301717,0.79649836,0.83820426,0.7059056758880615,0.7874394655227661,0.6842813491821289,0.751075804233551
101,0.8170309,0.29316490346735175,0.7983719,0.84020436,0.7100058794021606,0.5706155896186829,0.6894241571426392,0.7532610297203064
102,0.814555,0.2951506770742184,0.79566246,0.8381492,0.7114388346672058,0.7511754035949707,0.6977386474609375,0.7476794719696045
103,0.81672394,0.29287845007211977,0.79812187,0.8400797,0.7097880244255066,0.22593317925930023,0.6939780116081238,0.7505895495414734
104,0.81646234,0.29280669068827986,0.7975612,0.8399432,0.7137417197227478,0.7434393763542175,0.7043794989585876,0.7444612979888916
105,0.81696546,0.2925563892067382,0.79844284,0.84001833,0.7049943208694458,0.7381464242935181,0.6811131238937378,0.7520138025283813
106,0.8162935,0.2920382735875573,0.7972028,0.83999187,0.708625078201294,0.2440035045146942,0.6899465918540955,0.749672532081604
107,0.81791675,0.28866777178597325,0.79875743,0.84153444,0.7111309170722961,0.7033008933067322,0.6911611557006836,0.752610445022583
108,0.81716824,0.29164700714436337,0.7986948,0.8400806,0.7093021273612976,0.7205779552459717,0.6878159642219543,0.7525259256362915
109,0.81757843,0.2895312472752921,0.7987937,0.84076697,0.7068286538124084,0.20983631908893585,0.6898675560951233,0.7454298138618469
110,0.8176352,0.29137155007896365,0.79885197,0.8408345,0.7063199877738953,0.16496707499027252,0.6868652701377869,0.7478845715522766
111,0.8177435,0.29014163317553926,0.79881716,0.8412192,0.709753692150116,0.7965390086174011,0.7029988765716553,0.7370272874832153
112,0.81643534,0.2902723899353528,0.79660183,0.840794,0.706076979637146,0.5225573182106018,0.6853969097137451,0.7489312887191772
113,0.8187337,0.290083631102839,0.7998456,0.8422503,0.7076923251152039,0.5152961611747742,0.6980361938476562,0.738456666469574
114,0.81820333,0.2885472962795466,0.7999036,0.8408208,0.7066011428833008,0.7905687093734741,0.6878902912139893,0.7476846575737
115,0.8172363,0.2906776449332635,0.7975154,0.8414054,0.7067853808403015,0.8413528800010681,0.6840562224388123,0.7537062168121338
116,0.81931543,0.28761016039606085,0.8008208,0.84215075,0.7095550894737244,0.36677923798561096,0.6969030499458313,0.7420516610145569
117,0.8201292,0.289086735327587,0.80239505,0.84235096,0.7088944911956787,0.11162985116243362,0.6910986304283142,0.7474963068962097
118,0.8185314,0.2882187962880667,0.7995139,0.842102,0.7085012793540955,0.4266476333141327,0.6919304132461548,0.7460324764251709
119,0.81959325,0.2865629673714678,0.8011956,0.8421717,0.7083276510238647,0.7418532371520996,0.6882283091545105,0.751389741897583
120,0.8188011,0.2868594076789902,0.8006779,0.8412855,0.7092140316963196,0.34177064895629883,0.6907153725624084,0.7498502731323242
121,0.81997544,0.2873543785476589,0.8015439,0.8426934,0.7063709497451782,0.7439924478530884,0.6892948150634766,0.7453221082687378
122,0.82029605,0.287458679012941,0.80205774,0.8427688,0.7058708667755127,0.7484458684921265,0.6862949728965759,0.7476467490196228
123,0.81920105,0.28537753274840255,0.7997348,0.8429423,0.7044610381126404,0.094652459025383,0.6810519099235535,0.7515707612037659
124,0.8203875,0.28625490593453357,0.80217403,0.84279245,0.7053879499435425,0.7581449151039124,0.6881142854690552,0.7442226409912109
125,0.8211477,0.28524345063908213,0.8029714,0.8435352,0.7101112604141235,0.8472509980201721,0.6944852471351624,0.7474210858345032
126,0.82267386,0.2813465991480784,0.8051513,0.8441539,0.7101602554321289,0.74089515209198,0.6876522898674011,0.7552042603492737
127,0.8219151,0.2849305272832805,0.8036733,0.8444124,0.7072099447250366,0.18022304773330688,0.684486448764801,0.752292811870575
128,0.82133573,0.282859028328655,0.80340546,0.84347177,0.7090023159980774,0.5265963077545166,0.6879621744155884,0.7531773447990417
129,0.8224218,0.2823612580802989,0.80554473,0.8434444,0.7131766080856323,0.3088339865207672,0.6948626637458801,0.754112958908081
130,0.82229793,0.28099734129619897,0.80419874,0.84437495,0.7079269289970398,0.7905773520469666,0.6862660646438599,0.7516170740127563
131,0.8223903,0.28152865912174263,0.804315,0.84450394,0.7148466110229492,0.3395574390888214,0.697599470615387,0.7528396248817444
132,0.82196444,0.28137966947307985,0.804461,0.8433576,0.7129024267196655,0.4790399968624115,0.6994345188140869,0.7474362254142761
133,0.82130486,0.284028422950689,0.8034964,0.8432528,0.711182713508606,0.35925382375717163,0.6977335214614868,0.7444427609443665
134,0.8222147,0.28166202498257903,0.8038316,0.84459955,0.7101420760154724,0.5016136169433594,0.6978833079338074,0.7431210279464722
135,0.82276255,0.28081319613611316,0.8052695,0.8444024,0.7061242461204529,0.288917601108551,0.6807916760444641,0.7534476518630981
136,0.8248561,0.27950196293532953,0.80810356,0.8454144,0.7103437185287476,0.553055465221405,0.6979045867919922,0.7435779571533203
137,0.8236555,0.2814827401011704,0.80687696,0.84429616,0.70896977186203,0.24793334305286407,0.6905840039253235,0.7483490705490112
138,0.8238225,0.27975659309131046,0.80649424,0.84510493,0.7093092799186707,0.6832576394081116,0.6860151886940002,0.7556904554367065
139,0.8246449,0.2791040065514053,0.80734956,0.84581804,0.7139978408813477,0.7611454725265503,0.7050055265426636,0.744555652141571
140,0.82385486,0.27935526826470397,0.8071572,0.84421253,0.7142350673675537,0.6799829602241516,0.7077542543411255,0.7400102019309998
141,0.82402515,0.2765863880999851,0.80644655,0.845281,0.7136964201927185,0.23513805866241455,0.7016510367393494,0.7462080717086792
142,0.8237133,0.27773099373395216,0.80688393,0.8443677,0.7116983532905579,0.24659468233585358,0.6994731426239014,0.7448710799217224
143,0.82499444,0.27816252111259737,0.80828226,0.8454467,0.712113082408905,0.1736876666545868,0.6890406012535095,0.7568514943122864
144,0.8249919,0.2774083392990092,0.8073583,0.8467128,0.7130994200706482,0.4571792185306549,0.6989030838012695,0.748431921005249
145,0.82508546,0.27718566866083577,0.80877686,0.8450579,0.7135093212127686,0.3089854121208191,0.6939566135406494,0.7542065978050232
146,0.8248628,0.2787273297361937,0.80779773,0.8458834,0.7157737016677856,0.22450678050518036,0.7042166590690613,0.7473429441452026
147,0.825383,0.2754661982759515,0.80820614,0.8464101,0.7127184271812439,0.6434813737869263,0.6949436068534851,0.7535363435745239
148,0.82320523,0.27649662837572064,0.80501634,0.84519255,0.7101014852523804,0.12590067088603973,0.6856342554092407,0.759451687335968
149,0.82618994,0.27706280346036805,0.81007457,0.8462444,0.7094921469688416,0.5330609083175659,0.6960105895996094,0.7438651919364929
150,0.82473224,0.27724616026336496,0.8086931,0.8445064,0.7083765268325806,0.4901264011859894,0.6865770220756531,0.7522400617599487
151,0.82465684,0.2752629320158784,0.8062191,0.84705615,0.7087494730949402,0.5291876792907715,0.6954599618911743,0.743049681186676
152,0.8250709,0.2755783814671258,0.80790544,0.845988,0.7140655517578125,0.40429484844207764,0.6942547559738159,0.754358172416687
153,0.82523626,0.27503781933702676,0.80769634,0.8465081,0.7157413363456726,0.41053539514541626,0.7047298550605774,0.7465163469314575
154,0.8239903,0.2764975717307837,0.8069901,0.8449025,0.7136954069137573,0.7967981100082397,0.6956624388694763,0.7522323131561279
155,0.8261233,0.2748825846575267,0.8091172,0.8468069,0.7176553010940552,0.4194657504558563,0.7065735459327698,0.748285174369812
156,0.8254589,0.273381062964253,0.8076627,0.84708196,0.7140437364578247,0.4754648506641388,0.6972964406013489,0.7519291639328003
157,0.8260371,0.2732691656658675,0.8096407,0.84595615,0.7119669318199158,0.42019909620285034,0.6966807842254639,0.7488095164299011
158,0.8262608,0.2747561342668937,0.8099879,0.84612894,0.7166585922241211,0.21147336065769196,0.702925980091095,0.7521249055862427
159,0.8261099,0.27560337979193783,0.8085066,0.8475067,0.7135626673698425,0.745964765548706,0.6972700953483582,0.7501633763313293
160,0.8265092,0.27335299238721955,0.8095346,0.8470825,0.7123504877090454,0.7199440598487854,0.6912645101547241,0.7551735639572144
161,0.82728887,0.27448443373841186,0.8107733,0.84763855,0.7109557390213013,0.6651752591133118,0.6942788362503052,0.7481685876846313
162,0.82557315,0.2723145075640417,0.8091444,0.8455228,0.7136572599411011,0.126469224691391,0.6925572156906128,0.7563948035240173
163,0.8266273,0.27542909682328265,0.81046,0.8465493,0.7128145694732666,0.833251416683197,0.6994035840034485,0.7472218871116638
164,0.8269874,0.27282830539911507,0.8106849,0.84692997,0.712498664855957,0.4331308603286743,0.6947437524795532,0.7512805461883545
165,0.8280766,0.27082467517432046,0.81193024,0.84779763,0.717179000377655,0.48581498861312866,0.7083125710487366,0.7455539703369141
166,0.8287974,0.27062278715711013,0.812679,0.8482748,0.7125335335731506,0.716552197933197,0.6906663179397583,0.7564468383789062
167,0.82746154,0.2716997823945235,0.81102633,0.84746826,0.7164391279220581,0.09682197123765945,0.699334442615509,0.7544410228729248
168,0.8266725,0.2715220931426036,0.8104186,0.84663594,0.7180613279342651,0.16029229760169983,0.7106282711029053,0.7461161017417908
169,0.82761663,0.2697597227811335,0.8116513,0.8470653,0.7156693935394287,0.42799654603004456,0.6960589289665222,0.7578316330909729
170,0.82886744,0.27078402518176886,0.81307125,0.84816796,0.7149497866630554,0.2087462842464447,0.6949569582939148,0.7568656802177429
171,0.828354,0.26968051780367175,0.81214935,0.84795487,0.7141636610031128,0.113437719643116,0.6939353942871094,0.7562863230705261
172,0.8288863,0.2696073138804147,0.8131921,0.8480586,0.7147368788719177,0.4566801190376282,0.7002914547920227,0.7495030164718628
173,0.82743835,0.27048476104111596,0.8114338,0.84679866,0.7172986268997192,0.14667537808418274,0.7081382274627686,0.7469275593757629
174,0.82751703,0.27103612889700074,0.8115031,0.84694576,0.7181461453437805,0.50141841173172,0.7065969109535217,0.7509479522705078
175,0.8283324,0.26906126628359267,0.8128148,0.84715456,0.7155538201332092,0.13133838772773743,0.6958010792732239,0.7572008371353149
176,0.8279933,0.2705724099899996,0.81142205,0.84815675,0.7169033885002136,0.4245346188545227,0.7002317309379578,0.7543665170669556
177,0.8275399,0.2716858717388807,0.8105938,0.84812707,0.7153328657150269,0.5505275130271912,0.6975204944610596,0.7544441819190979
178,0.8294388,0.27026525932677925,0.81308556,0.8492541,0.7112154364585876,0.8421667814254761,0.6906720399856567,0.7542428374290466
179,0.8293531,0.2673421585384537,0.81343096,0.84857434,0.7190590500831604,0.725713312625885,0.7119786143302917,0.7464779019355774
180,0.8285108,0.2676210372099477,0.8126403,0.84760135,0.712922215461731,0.7026175856590271,0.695548415184021,0.7529845833778381
181,0.82863593,0.27114110621964016,0.81265396,0.84804016,0.7148948311805725,0.2094068080186844,0.7051878571510315,0.7452094554901123
182,0.8289705,0.26830257444498057,0.8132435,0.847998,0.7126888036727905,0.8416252732276917,0.6967049241065979,0.7498979568481445
183,0.8295666,0.26806844782197115,0.8136935,0.8487857,0.716020405292511,0.7294633388519287,0.703161895275116,0.7498730421066284
184,0.83016133,0.26601295399275376,0.8146748,0.84896344,0.7175890207290649,0.8131858110427856,0.7062483429908752,0.7501906752586365
185,0.8296814,0.26737432439152464,0.81360155,0.84925526,0.7160986065864563,0.5061920881271362,0.7066496014595032,0.746475875377655
186,0.8306791,0.26653725835502995,0.8148234,0.8499094,0.7131590247154236,0.19210705161094666,0.7035019993782043,0.7435250878334045
187,0.8292008,0.26887083832513203,0.8136363,0.84821314,0.7100313305854797,0.29258105158805847,0.691113293170929,0.7514325380325317
188,0.82900566,0.2679634279739145,0.8126503,0.8488751,0.7136873006820679,0.7455822825431824,0.7000181674957275,0.7482912540435791
189,0.8304586,0.2664406285446914,0.8147129,0.84962153,0.7138662338256836,0.768980860710144,0.6987025737762451,0.7510573863983154
190,0.8301245,0.2656627610365656,0.81362635,0.84997034,0.7133396863937378,0.48219600319862366,0.705269455909729,0.7419704794883728
191,0.83073014,0.2663604846612655,0.8157166,0.84894234,0.7110326886177063,0.5974958539009094,0.6941062808036804,0.750288724899292
192,0.83074325,0.26524274702949213,0.8150795,0.849801,0.7115011811256409,0.8455247282981873,0.6962575912475586,0.7480772733688354
193,0.8290236,0.2662522554457347,0.81263816,0.84889805,0.7138177752494812,0.623290479183197,0.7030998468399048,0.744074285030365
194,0.83203554,0.26367060711305196,0.81700104,0.8501458,0.7129777073860168,0.746769905090332,0.7000049352645874,0.7474538683891296
195,0.8297436,0.2645685209622092,0.8139284,0.84878826,0.7120657563209534,0.5882825255393982,0.6953257322311401,0.7496214509010315
196,0.8311731,0.2633767803855333,0.8154348,0.8502112,0.7169202566146851,0.14094603061676025,0.7048689723014832,0.7494250535964966
197,0.8304582,0.2659637361147346,0.81486416,0.8494215,0.71546471118927,0.8449143171310425,0.7078969478607178,0.7437524795532227
198,0.83119935,0.2654554632304771,0.8155899,0.8501292,0.7182797193527222,0.12107131630182266,0.7043377161026001,0.7524926662445068
199,0.8315103,0.26406435314532695,0.81601816,0.8502922,0.7158204913139343,0.4595797061920166,0.7045723795890808,0.7478159070014954
