epoch,f_mera,loss,val_f_mera,val_loss
0,0.00023577685,0.5083423222816714,2.2918904505786486e-05,0.5084347128868103
1,0.23811363,0.38526235137216536,0.6841358542442322,0.19518131017684937
2,0.6970377,0.14594462966553318,0.6883777379989624,0.18623948097229004
3,0.69931644,0.1441576434307312,0.6933499574661255,0.07964390516281128
4,0.7008842,0.14299139553024393,0.6943413615226746,0.1420164853334427
5,0.7024599,0.14237609994007197,0.6949620246887207,0.15378186106681824
6,0.70346975,0.14174311052679794,0.6928957104682922,0.17694613337516785
7,0.7035259,0.14138626493062387,0.6931431293487549,0.2344740629196167
8,0.70427006,0.14105192134217867,0.6965665221214294,0.12115219235420227
9,0.7051841,0.1406140300556996,0.6943150162696838,0.12347053736448288
10,0.70544994,0.14047436861400422,0.6986742615699768,0.23437295854091644
11,0.70626056,0.14007548959732022,0.6957716345787048,0.14142437279224396
12,0.7061459,0.13994185385806765,0.6943919658660889,0.11929608881473541
13,0.7062415,0.13991322741443257,0.6942001581192017,0.1313226968050003
14,0.70668155,0.13959137399421606,0.6983593106269836,0.20570248365402222
15,0.7066604,0.13946341459439518,0.6971463561058044,0.16745047271251678
16,0.707113,0.13931428831273435,0.6927069425582886,0.12209513038396835
17,0.7068539,0.13933311445210167,0.6977359652519226,0.1614757925271988
18,0.70743304,0.13905939561240302,0.6973525881767273,0.11612577736377716
19,0.70722204,0.139125485614422,0.6954219341278076,0.13907554745674133
20,0.7075966,0.1391463257435016,0.7004550695419312,0.111269012093544
21,0.70797956,0.13887407694990758,0.6961119174957275,0.14461009204387665
22,0.7075398,0.13875688681573772,0.6971367597579956,0.26015546917915344
23,0.7074583,0.13880577762302007,0.7000157833099365,0.17155981063842773
24,0.7083084,0.1383780024889469,0.6966739296913147,0.11108558624982834
25,0.70827603,0.13831633609956054,0.6994060277938843,0.134537935256958
26,0.7088081,0.1381659003966731,0.7004282474517822,0.17715653777122498
27,0.70850396,0.13817157612539707,0.6949425935745239,0.11637347936630249
28,0.70837915,0.13814169201170762,0.6987888216972351,0.07299979776144028
29,0.70901716,0.1378468281424098,0.6971458792686462,0.14869944751262665
