epoch,acc,loss,val_acc,val_loss
0,0.246345766129,1.38966307717,0.254464285714,1.38612305267
1,0.242313508065,1.38653202018,0.247706422428,1.38635041298
2,0.252646169355,1.386409449,0.256880734218,1.38627884038
3,0.248865927419,1.38625229847,0.24541284431,1.38636097558
4,0.249369959677,1.38635453101,0.237385321511,1.38631560715
5,0.245211693548,1.3864010236,0.258027523209,1.38623126275
6,0.251134072581,1.38622525911,0.243119266602,1.38625349692
7,0.25390625,1.38627181515,0.266055045872,1.38624614532
8,0.246597782258,1.38626903296,0.266055046282,1.38627646057
9,0.25252016129,1.38639242899,0.258027523756,1.38626523412
10,0.248109879032,1.38633664673,0.231651376694,1.38629859194
11,0.256804435484,1.38625900015,0.248853211009,1.38628215527
12,0.243951612903,1.38636837852,0.255733944681,1.38623981848
13,0.250630040323,1.38618884548,0.373853211556,1.38627737596
14,0.257686491935,1.38624007087,0.248853211556,1.38627062916
15,0.244833669355,1.38647078699,0.246651785714,1.38626664025
16,0.243699596774,1.38641234367,0.247767857143,1.38627747127
17,0.245841733871,1.3863448318,0.248883928571,1.38630916391
18,0.24861391129,1.38643961856,0.255733944407,1.3862567976
19,0.254032258065,1.38631791934,0.240825688484,1.38630554982
20,0.255922379032,1.38626960016,0.237385322195,1.38628454711
21,0.24861391129,1.3863384118,0.254587156373,1.38625687962
22,0.252898185484,1.38635105375,0.315366973571,1.38625036576
23,0.247731854839,1.38627266884,0.261467890318,1.38627297506
24,0.250126008065,1.3863128789,0.325688074762,1.38625081526
25,0.258190524194,1.38629647801,0.254587155963,1.38627720863
26,0.252016129032,1.3862105781,0.253440367246,1.38628706254
27,0.255166330645,1.38625744274,0.244266055183,1.38634601317
28,0.252268145161,1.38634859362,0.243119266602,1.38621923574
29,0.254410282258,1.38627992138,0.243119266465,1.38632648691
30,0.240549395161,1.38631441228,0.251146789264,1.38628250525
31,0.248739919355,1.38629612134,0.248853211146,1.38627433011
32,0.253024193548,1.38626224091,0.243303571429,1.38628486225
