epoch,acc,loss,val_acc,val_loss
0,0.9079581993569131,0.2694048292910938,0.922077922077922,0.19654643656564996
1,0.9461917202572347,0.1553534409001326,0.9732142857142857,0.07234817368353343
2,0.957596463022508,0.12767999583310252,0.9715909090909091,0.0778115839612755
3,0.963173231511254,0.10172491365522625,0.9734172077922078,0.08278414708646861
4,0.9685992765273312,0.09479379737180721,0.9776785714285714,0.062471375649480465
5,0.9710108520900321,0.08301790752463115,0.9770698051948052,0.0710117221120503
6,0.9744774919614148,0.07812738159545653,0.9807224025974026,0.06532876849682494
7,0.9758842443729904,0.06893072919201382,0.9772727272727273,0.07246697602745195
8,0.9793006430868167,0.062062818306974375,0.9801136363636364,0.060831731974522206
9,0.9804059485530546,0.05733514781831689,0.9801136363636364,0.06329759718039883
10,0.983269694533762,0.05325551496495244,0.9815340909090909,0.061029855651756774
11,0.9839228295819936,0.04884052256846926,0.984172077922078,0.051152924742464995
12,0.9826668006430869,0.05167961910432893,0.9827516233766234,0.05680749554779719
13,0.983822347266881,0.04882993236771063,0.9778814935064936,0.07854226530928697
14,0.986233922829582,0.04448120695182461,0.9801136363636364,0.061611209531895236
15,0.9857817524115756,0.0433000886604681,0.9857954545454546,0.04639066902878271
16,0.9866358520900321,0.03951219510260095,0.9821428571428571,0.06641069272315347
17,0.9869372990353698,0.039464466449343434,0.9847808441558441,0.0540813574999837
18,0.9887459807073955,0.03394652971806202,0.9837662337662337,0.06276150630989608
19,0.9868368167202572,0.03866858171505728,0.9849837662337663,0.05619221338745231
20,0.988645498392283,0.03628350171250055,0.9855925324675324,0.050361698194007785
21,0.9891479099678456,0.033837585324433504,0.9827516233766234,0.053713582713888694
22,0.9900522508038585,0.03177708675343711,0.984172077922078,0.05704030166259157
23,0.9896000803858521,0.03154276311172957,0.9855925324675324,0.05148795628602701
24,0.9910068327974276,0.029909843831230253,0.9849837662337663,0.06094467598043818
25,0.9900522508038585,0.03278754311471495,0.9855925324675324,0.05666430997314512
26,0.9914590032154341,0.027783777418402638,0.984375,0.051001595576632426
27,0.9916599678456591,0.026159535132953448,0.9839691558441559,0.0617646835139626
28,0.9919111736334405,0.026668575646990603,0.9857954545454546,0.05866841544388104
29,0.9911073151125402,0.026127956402967188,0.9839691558441559,0.0646303290714413
30,0.9909565916398714,0.027817976416591735,0.9849837662337663,0.05247423892716768
31,0.9921623794212219,0.024006178105097278,0.984172077922078,0.07156323634130372
