epoch,f_mera,loss,val_f_mera,val_loss
0,0.70818007,0.14182013124492934,0.6374223232269287,0.1571335569586394
1,0.7091696,0.1399748943798001,0.6905691623687744,0.14991305646187855
2,0.7085273,0.1396287449468855,0.6966107487678528,0.14841414581773416
3,0.7095985,0.13910389278489765,0.6933724880218506,0.14918213759390814
4,0.7111977,0.13829393892702807,0.6961268186569214,0.14950618152067346
5,0.7112538,0.13798621958307541,0.6889169812202454,0.14784354635004726
6,0.71146935,0.13773761285216504,0.6877432465553284,0.1479138622868736
7,0.7110823,0.13768614557010594,0.6967329978942871,0.1484255351829079
8,0.7111731,0.13753410822231465,0.6944358348846436,0.1483179177596884
9,0.7098616,0.13714163297946066,0.6517590284347534,0.15232506553238293
10,0.7096014,0.13580157790887074,0.6960155963897705,0.1476995533789104
11,0.7107606,0.13486361840592603,0.6414774060249329,0.15214554169830286
12,0.7104889,0.13463921620064057,0.6894065141677856,0.1449440043349311
13,0.7111906,0.1342310955486163,0.6943434476852417,0.14548979058580577
14,0.71080273,0.13401895814220416,0.6886231899261475,0.14628454630948462
15,0.7104275,0.13405168040661067,0.6447092890739441,0.14976564337903597
16,0.71083796,0.13372596858077204,0.6995320320129395,0.1441788779395931
17,0.7111171,0.1334899691797032,0.6802423596382141,0.1449330819946415
18,0.7119698,0.13301401585535655,0.69784015417099,0.14380432887459701
19,0.71129286,0.13317266502377373,0.6834427714347839,0.14500809923376679
20,0.71197754,0.13279911433330713,0.6918951869010925,0.14467746564802134
21,0.71153635,0.1327970651065181,0.6943297386169434,0.14344188177360678
22,0.71152425,0.13273516517249417,0.7006649971008301,0.1445975863568063
23,0.71232826,0.13243999291012115,0.6720619201660156,0.1441341889494995
24,0.71260095,0.13225343324932134,0.6994138956069946,0.14233049140223916
25,0.71229726,0.13230291894791268,0.6911845207214355,0.14413992946721474
26,0.71360016,0.13173164256247663,0.6617085337638855,0.14699602929769823
27,0.71244633,0.13213498453333553,0.6858977675437927,0.14298009460545935
28,0.71347034,0.13179270665105353,0.6761185526847839,0.14357087009076802
29,0.713942,0.13153696994128056,0.7001386284828186,0.14185374105032886
30,0.71502566,0.1309951033426234,0.69784015417099,0.14369493952056148
31,0.71464497,0.13126444923719016,0.6945403218269348,0.1422836808663494
32,0.7150697,0.13097217673910713,0.69218510389328,0.14220260345148591
33,0.71337193,0.13164636253065723,0.6901686787605286,0.14323501927110385
34,0.7145766,0.13110007243650032,0.6977019309997559,0.14086937853750192
35,0.7149764,0.13085050821426097,0.697013258934021,0.14425357687023452
36,0.7138688,0.13128673744793992,0.6966260075569153,0.14237109200572068
37,0.7144845,0.1308695662608035,0.6996701955795288,0.14176204727505737
38,0.71468383,0.13084185471129559,0.6945322751998901,0.14163540844928543
39,0.7152038,0.1306531371271556,0.6988518834114075,0.14332054770498906
40,0.71467775,0.13075203437371216,0.6994503140449524,0.1423628325310518
41,0.7154846,0.130464910085823,0.6964831352233887,0.1427587461218519
42,0.71593857,0.1303263280576418,0.6989668011665344,0.1416058565929251
43,0.7152549,0.1305135881506889,0.6997398734092712,0.1415034256594361
44,0.71498173,0.13056085915648924,0.686532735824585,0.14346592997042637
45,0.7152334,0.13030160309301814,0.6966509819030762,0.1404160401450013
46,0.7158752,0.1302282321511016,0.6903009414672852,0.1414109801486978
47,0.7160751,0.1301595306250236,0.694204568862915,0.14125262746271097
48,0.7164931,0.1300141266173668,0.6913722157478333,0.14164843089737983
49,0.71584463,0.13014882281902693,0.7030668258666992,0.1412162774295177
50,0.71671444,0.12985293433688136,0.7003524899482727,0.14178824379759014
51,0.7168284,0.12985239713912589,0.6980630159378052,0.1402218871662077
52,0.7158838,0.13011767011842468,0.7040537595748901,0.14210084094753805
53,0.7155401,0.13012635892860996,0.6928948760032654,0.14108894385819165
54,0.71674925,0.12969468977382131,0.6815963983535767,0.14311531907263791
55,0.71695155,0.1296464622307988,0.6966402530670166,0.14116327740111442
56,0.7168997,0.1294675334078875,0.6962458491325378,0.14078424587002342
57,0.7170655,0.129539208511168,0.6986048221588135,0.14067880493008866
58,0.7160558,0.12984229330916247,0.6927846074104309,0.14216653547197017
59,0.7165315,0.12971304293353658,0.6965877413749695,0.14140356662419606
60,0.71676934,0.1295384042555543,0.6967806220054626,0.1407426677925407
61,0.7160964,0.12978345359300356,0.7025449872016907,0.13970691016260184
62,0.71706206,0.1294308341124314,0.6975874900817871,0.14047709894630145
63,0.71562815,0.12996172202570816,0.7049070000648499,0.14088914097761207
64,0.7171467,0.1292908857990519,0.704906702041626,0.14156890756116722
65,0.7173117,0.1292361549366057,0.7028903961181641,0.1399336558046206
66,0.7167205,0.12944621290096106,0.700139582157135,0.13980973977244127
67,0.71648055,0.1295387072606636,0.7024214267730713,0.1400400591205876
68,0.7168262,0.12936753450820512,0.702500581741333,0.1399726818614411
69,0.71671885,0.12937483501374844,0.692364513874054,0.1404549534450162
70,0.7168067,0.1292328284075164,0.7000852823257446,0.13969940440553538
71,0.71691895,0.1292573611511418,0.6981284022331238,0.14110973706504085
