epoch,f_mera,loss,val_f_mera,val_loss
0,0.54572463,0.01910270865464324,0.6192127466201782,0.00304055935703218
1,0.5837058,0.015405102957134383,0.6195309162139893,0.0051140631549060345
2,0.5962476,0.014761180776065285,0.5937834978103638,0.023314429447054863
3,0.61529446,0.014390870548572533,0.6259377002716064,0.013321295380592346
4,0.60744774,0.014790157280579398,0.5951620936393738,0.0037047064397484064
5,0.622649,0.013660110742490314,0.6346574425697327,0.005844877567142248
6,0.6369036,0.012837656803099038,0.6761531829833984,0.005863463040441275
7,0.61822516,0.013545636727203485,0.6327208876609802,0.028691265732049942
8,0.6326881,0.013311046829942283,0.6356247663497925,0.006492560263723135
9,0.6351552,0.013088373417223367,0.6132452487945557,0.015982292592525482
10,0.65688825,0.012240747178468523,0.6959637999534607,0.003087209304794669
11,0.64981735,0.0131273622082287,0.6712968349456787,0.005805651191622019
12,0.66621006,0.012257765312502278,0.5926676988601685,0.030609624460339546
13,0.64678586,0.012166046318627563,0.6972277164459229,0.005288240499794483
14,0.6602862,0.013185849937881473,0.6521196365356445,0.005406820215284824
15,0.67175597,0.011612270414958933,0.637866735458374,0.005904557183384895
16,0.6163886,0.012888161612886794,0.6673545837402344,0.0026713262777775526
17,0.6467982,0.012092716804752716,0.6276568174362183,0.0028415864799171686
18,0.64674455,0.011700737493442772,0.675407350063324,0.0037232665345072746
19,0.6647793,0.011970878082115345,0.6448069214820862,0.0026874556206166744
20,0.6471078,0.011036283086065817,0.7117278575897217,0.008249657228589058
21,0.66375446,0.01232761725241059,0.6690409779548645,0.00873417966067791
22,0.6744028,0.01182328879868588,0.7064812183380127,0.01407238095998764
23,0.6708953,0.011186033820356184,0.6414107084274292,0.004790684208273888
24,0.6563231,0.011440749784866701,0.6663557291030884,0.005044206976890564
25,0.63662124,0.012153300764687548,0.621425211429596,0.023490166291594505
26,0.6535857,0.011213006095848741,0.7003608345985413,0.014337277039885521
27,0.6633421,0.011497926143811473,0.6507107019424438,0.004807834979146719
28,0.6831656,0.011178901694608922,0.652458906173706,0.0049751331098377705
29,0.6804638,0.01074555562219665,0.6890863180160522,0.022327538579702377
30,0.6642792,0.011197754708737654,0.6873982548713684,0.010708614252507687
31,0.7178619,0.010229408978248793,0.6484143733978271,0.02286355569958687
32,0.66804236,0.011341245063946029,0.6947886943817139,0.021954702213406563
33,0.6982593,0.011017183757746662,0.6927405595779419,0.00368458591401577
34,0.6906972,0.010293980944707189,0.6612371802330017,0.0026277038268744946
35,0.7026432,0.010321587727912054,0.706228494644165,0.0063298968598246574
36,0.70079917,0.010485427913880801,0.6288703680038452,0.022026551887392998
37,0.7034009,0.01048077707563135,0.6906375885009766,0.00473333615809679
38,0.7052676,0.011444967439032713,0.641394853591919,0.002606069203466177
39,0.721808,0.009971133184978808,0.6670938730239868,0.003784912871196866
40,0.704824,0.010743803269512762,0.6543188095092773,0.027106095105409622
41,0.69387144,0.010603903013257946,0.6885557174682617,0.03474420681595802
42,0.7224454,0.010052060312738854,0.641037106513977,0.014191663824021816
43,0.7122658,0.010055926228325247,0.705161452293396,0.013960100710391998
44,0.6854954,0.011633611240724833,0.6661171317100525,0.0032417848706245422
45,0.67810434,0.010041087537214066,0.6931009888648987,0.014194418676197529
46,0.7002825,0.010787590101797464,0.6936593651771545,0.005190000403672457
47,0.7182433,0.010167115919079773,0.6516515016555786,0.0012349229073151946
48,0.7039881,0.010640433572801537,0.7032413482666016,0.002553486032411456
49,0.7292101,0.010477778549701023,0.6481817960739136,0.0044035157188773155
50,0.7278493,0.010342347940365206,0.640581488609314,0.027138277888298035
51,0.71770364,0.009283834758149813,0.6930019855499268,0.008226906880736351
52,0.7192769,0.010975271506128903,0.6820233464241028,0.004409977234899998
53,0.72521216,0.00915501022245735,0.7094866037368774,0.0038032615557312965
54,0.7313179,0.009943674821362394,0.6378567814826965,0.02712860144674778
55,0.7489344,0.009238743909216144,0.710510790348053,0.010718383826315403
56,0.7324198,0.010572011468348482,0.6858845949172974,0.010610584169626236
57,0.7342561,0.009486704168080859,0.6796654462814331,0.0030083705205470324
58,0.74362046,0.010649676711734715,0.6622540354728699,0.002609242917969823
59,0.7252717,0.009383027308806188,0.6940045952796936,0.0044655208475887775
60,0.74493855,0.010819283015827082,0.6718274354934692,0.007069987244904041
61,0.7410879,0.009263496946534614,0.7316831350326538,0.026397310197353363
62,0.7424215,0.009923302284088222,0.6705512404441833,0.012798283249139786
63,0.73486483,0.009345051050009323,0.6817086935043335,0.005790146067738533
64,0.75075394,0.01036018470583684,0.6783837676048279,0.003133636899292469
65,0.7550424,0.008949552550676126,0.6568037271499634,0.019587375223636627
66,0.728072,0.010667698086486965,0.7130914330482483,0.019606105983257294
67,0.76127976,0.008580023183006958,0.7577105164527893,0.02193211019039154
68,0.74940056,0.009546162898039234,0.6801067590713501,0.004387568682432175
69,0.7545216,0.010153606365644078,0.6941576600074768,0.0007656394154764712
70,0.7513207,0.009206011304867607,0.7355166673660278,0.002865971764549613
71,0.75905573,0.009132639384132963,0.6931988000869751,0.018573496490716934
72,0.74244523,0.010259065243615946,0.7322189807891846,0.027091622352600098
73,0.7548755,0.009629737062650863,0.6568794846534729,0.010892896912992
74,0.74389756,0.010081866379205396,0.7358559966087341,0.01678815670311451
75,0.76673925,0.009255481388749955,0.6705414652824402,0.027040602639317513
76,0.7477253,0.01014734232242667,0.710121750831604,0.00445040175691247
77,0.76016736,0.008973223264063886,0.7035518288612366,0.02205369621515274
78,0.7548321,0.009844449062498664,0.6873325705528259,0.012279569171369076
79,0.7571519,0.009671174416014972,0.7015098929405212,0.016303276643157005
80,0.7631848,0.00938641855970638,0.6696994304656982,0.021855704486370087
81,0.7618546,0.009561996265606295,0.7781223058700562,0.000498554203659296
82,0.7578622,0.00940212176094433,0.6653444766998291,0.007636141497641802
83,0.762294,0.00967625311879394,0.7139178514480591,0.0030790658202022314
84,0.75990343,0.009337954359096652,0.7051668763160706,0.007039542309939861
85,0.7566405,0.009345576794128393,0.7094056606292725,0.003076088149100542
86,0.75794613,0.009730223414143311,0.6984166502952576,0.018271252512931824
87,0.7708621,0.00942434740320579,0.702183723449707,0.002547785174101591
88,0.7635552,0.00923014306198051,0.7254826426506042,0.014201092533767223
89,0.7570583,0.009534618381817553,0.7094624042510986,0.006444239988923073
90,0.75480497,0.00987161151052429,0.7076901197433472,0.01086144708096981
91,0.7637116,0.009441281619475848,0.7059118747711182,0.004566445015370846
92,0.7656103,0.00924540836366978,0.7397528886795044,0.007641933858394623
93,0.7738987,0.009061005856927273,0.6645739078521729,0.02631881833076477
94,0.75972456,0.00980669919318885,0.7197589874267578,0.026940036565065384
95,0.7736058,0.009107392709378059,0.7342116236686707,0.0033131875097751617
96,0.74982524,0.00988052535729919,0.6706854104995728,0.012681324034929276
97,0.77803236,0.008362644675476594,0.7161455750465393,0.012797209434211254
98,0.7568862,0.010322667973313503,0.7035912871360779,0.0004825735231861472
99,0.7712877,0.009298318613886455,0.6884400844573975,0.0007710857316851616
100,0.77899295,0.008908918785753577,0.7026330232620239,0.004666351713240147
101,0.76778,0.009574772536613142,0.6734139919281006,0.012518521398305893
102,0.7703454,0.008624481346717552,0.7171794176101685,0.026761123910546303
103,0.75579315,0.010315508268923863,0.6724898219108582,0.012808272615075111
104,0.78233784,0.008909238716425327,0.6924747228622437,0.0027193662244826555
105,0.7680118,0.009490857548831926,0.7336381673812866,0.00740247406065464
106,0.78099364,0.009125440284945777,0.6987279653549194,0.011613029055297375
107,0.76190513,0.009289517591241747,0.7328574657440186,0.021825501695275307
108,0.776393,0.009331804443787358,0.6969748139381409,0.001510531292296946
109,0.77425116,0.009758398238911377,0.6625491380691528,0.0014933086931705475
110,0.77231646,0.008447682342780871,0.716068685054779,0.021856527775526047
111,0.7631419,0.010087768933875781,0.7007736563682556,0.0032239402644336224
112,0.7607232,0.008837124815025025,0.7040994167327881,0.018274666741490364
113,0.7786732,0.009370247192778094,0.7187020778656006,0.026901323348283768
114,0.77680135,0.009063748055567988,0.6776890158653259,0.007127551827579737
115,0.7673058,0.009772537205415436,0.7045773267745972,0.01827736385166645
116,0.791314,0.009066755348474636,0.7164778113365173,0.0034110196866095066
117,0.76976454,0.009272197473284352,0.7239865064620972,0.013902125880122185
118,0.7648935,0.00910998845920173,0.7096881866455078,0.007621483411639929
119,0.760021,0.009819841299344538,0.6866236329078674,0.003329314524307847
120,0.7792357,0.009543232880223284,0.6767572164535522,0.022862732410430908
121,0.7397477,0.009436965843403264,0.6784222722053528,0.01280752569437027
122,0.7908614,0.008871873985103603,0.697476327419281,0.022779038175940514
123,0.7489142,0.009424460713627831,0.7640898823738098,0.013818062841892242
124,0.7681658,0.009986960007868048,0.663489043712616,0.012800324708223343
125,0.76192284,0.008670959074957933,0.724638819694519,0.00267320335842669
126,0.775786,0.008963210972046621,0.698724627494812,0.002402948448434472
127,0.7559917,0.00927748940767178,0.7696326971054077,0.007456149905920029
128,0.7726365,0.009427204275727744,0.6611781716346741,0.002659090328961611
129,0.75365204,0.009940995467838514,0.6746329665184021,0.002716038841754198
130,0.7828457,0.009073252422010078,0.7489910125732422,0.0036332320887595415
131,0.7818745,0.009741163355389704,0.7123514413833618,0.007616172544658184
132,0.77255744,0.009083809224591012,0.763447105884552,0.012794631533324718
133,0.7756811,0.008928018489475303,0.6539414525032043,0.02683333493769169
134,0.76551265,0.008966996577639086,0.722614586353302,0.001721891574561596
135,0.7860298,0.009563354756889417,0.627617597579956,0.02170444279909134
136,0.77184623,0.008524018472069402,0.7251592874526978,0.0028051568660885096
137,0.766199,0.00970221200222562,0.7052533030509949,0.026472803205251694
138,0.7742271,0.00981346257414103,0.7230059504508972,0.007613725960254669
139,0.77274173,0.008855226612134094,0.7080389261245728,0.012813965789973736
140,0.76485115,0.009457218094546159,0.7155863642692566,0.00531806331127882
141,0.78654844,0.009402720607254254,0.7090650200843811,0.0004686710599344224
142,0.74594593,0.010185467235853047,0.6844480037689209,0.021631432697176933
143,0.7961951,0.008001277866460902,0.7033611536026001,0.01826387085020542
144,0.78174525,0.00995867836356894,0.7463874816894531,0.00046895770356059074
145,0.77078855,0.008667331786835094,0.63633131980896,0.026162587106227875
146,0.77810216,0.008959004714609054,0.6963541507720947,0.01825736276805401
147,0.78997284,0.009137604607761354,0.7955459952354431,0.012853065505623817
148,0.75666517,0.009914978252225733,0.6774585247039795,0.003075358923524618
149,0.7857102,0.008487601445831617,0.7589536905288696,0.0194053053855896
150,0.7794544,0.009389244045405,0.6573907136917114,0.012829434126615524
151,0.7706641,0.009433364896457406,0.6732624769210815,0.01827506348490715
152,0.77862144,0.00893439232210387,0.7848482728004456,0.00048787653213366866
153,0.77005816,0.00944831181366197,0.6956998109817505,0.002449595835059881
154,0.7715823,0.00905394808299356,0.6965964436531067,0.0030787012074142694
155,0.7873934,0.008846562647163467,0.7055985331535339,0.012812462635338306
156,0.77776426,0.00887201935947354,0.720260739326477,0.018256885930895805
157,0.71933335,0.01042890814324558,0.6991738677024841,0.022773005068302155
158,0.74761605,0.009641963282682568,0.7370787262916565,0.007628404535353184
159,0.73935527,0.009758852729485429,0.7060602903366089,0.0031797431875020266
160,0.7484084,0.009660954862726922,0.7466824650764465,0.007201259024441242
161,0.7625585,0.009565292010997433,0.7021541595458984,0.0012290736194700003
162,0.7661701,0.00927889085289303,0.6502358913421631,0.018264109268784523
163,0.763836,0.00948889153019254,0.808961033821106,0.013952178880572319
164,0.77601546,0.009309930120862998,0.6988184452056885,0.00293097086250782
165,0.7844781,0.008970462931157974,0.6925065517425537,0.002983597107231617
166,0.7650575,0.00959021267716926,0.7554706931114197,0.00045835168566554785
167,0.77656424,0.009303705245138535,0.706624448299408,0.007619517855346203
168,0.7728904,0.009104844739754932,0.705303430557251,0.01826363243162632
169,0.7802793,0.008802971880016495,0.7438169717788696,0.012509014457464218
170,0.7770353,0.009293803037807368,0.7602229714393616,0.0004669511690735817
171,0.7788699,0.009106421994861022,0.7040754556655884,0.011816520243883133
172,0.7803468,0.00941565340289793,0.7123043537139893,0.012455199845135212
173,0.7858979,0.00857046049598846,0.7497090101242065,0.011589947156608105
174,0.7745496,0.009577662982798146,0.703680157661438,0.007608812302350998
175,0.7684937,0.00939471084278967,0.7132972478866577,0.007612471468746662
176,0.80716395,0.008077773318959022,0.6740874648094177,0.018258949741721153
177,0.7761515,0.00920869399759553,0.7986940145492554,0.019446391612291336
178,0.77692366,0.009277745984093864,0.7025225758552551,0.0025756636168807745
179,0.78485113,0.00915705049859914,0.6735985279083252,0.014013989828526974
180,0.76420605,0.009665716301702858,0.704487144947052,0.025376223027706146
181,0.7809221,0.008748450406747458,0.7493630051612854,0.002623902866616845
182,0.79152316,0.008732906646608033,0.7434022426605225,0.00048243021592497826
183,0.7825883,0.009667095670379298,0.6660893559455872,0.012456918135285378
184,0.78143245,0.00877648143906771,0.7608528137207031,0.018277524039149284
185,0.7661496,0.009159555644698772,0.7025371193885803,0.0026520390529185534
186,0.7895754,0.009271953550397265,0.71919184923172,0.0004802803450729698
187,0.78856635,0.008452208354609393,0.7209239602088928,0.02273152396082878
188,0.7788094,0.009050238514657994,0.769268274307251,0.02274046652019024
189,0.7867228,0.008490389321276423,0.6754117608070374,0.0004911013529635966
190,0.7697553,0.0103303022105011,0.7019925713539124,0.012329524382948875
191,0.78502876,0.008539195206381758,0.7532091736793518,0.022751178592443466
192,0.77240735,0.00989158005347546,0.7107310891151428,0.0254529919475317
193,0.7953547,0.008553030779452617,0.7295815348625183,0.0025654425844550133
194,0.7820605,0.008989056371538488,0.7339390516281128,0.0004888081457465887
195,0.7817023,0.009484233717799564,0.704954206943512,0.0025331159122288227
196,0.7808967,0.008355028360354113,0.7468579411506653,0.012074091471731663
197,0.77771485,0.009547710265445559,0.7077494263648987,0.0072662257589399815
198,0.77393216,0.009147493184552987,0.6902523040771484,0.018959933891892433
199,0.78459644,0.008283496094953057,0.7504352331161499,0.01825728453695774
200,0.76533544,0.010015308532401141,0.7171882390975952,0.0034202600363641977
201,0.7979487,0.008734802268423388,0.755748987197876,0.014217618852853775
202,0.77200073,0.00970618324862687,0.7014693021774292,0.0024857493117451668
203,0.78892946,0.00845480962255616,0.7492005228996277,0.007619852665811777
204,0.77667475,0.010154275929749077,0.6972357034683228,0.0012743353145197034
205,0.7957666,0.008131659965478827,0.6870454549789429,0.019096314907073975
206,0.77809167,0.009135122584102416,0.7822818756103516,0.0004540519730653614
207,0.78425616,0.008577105700468667,0.6965711116790771,0.017962850630283356
208,0.7764792,0.009281065219591808,0.7067180275917053,0.02291097119450569
209,0.77795625,0.008923397917828016,0.7230247855186462,0.011288696900010109
210,0.7913283,0.008784831656272748,0.73152095079422,0.0024951568339020014
211,0.7682865,0.009734264324799392,0.7182665467262268,0.022884534671902657
