epoch,f_mera,loss,val_f_mera,val_loss
0,0.56109136,0.006814625782504079,0.6084685921669006,0.006142743863165379
1,0.5996772,0.006016051636326153,0.6183368563652039,0.004614025820046663
2,0.6083441,0.005818779830974531,0.6240457892417908,0.004948314744979143
3,0.6159466,0.005677418877743158,0.6252404451370239,0.003420902881771326
4,0.6221485,0.0055619423180071695,0.6148412227630615,0.004549592733383179
5,0.62760335,0.005460274315704044,0.6092157363891602,0.007668602280318737
6,0.6328861,0.005379849711077272,0.6537567973136902,0.005937662906944752
7,0.6354798,0.005322372926637715,0.5962867736816406,0.004779468290507793
8,0.6374642,0.00526468676252367,0.6366528868675232,0.004357968457043171
9,0.6409153,0.005210340537985319,0.6209372282028198,0.006113276816904545
10,0.6424905,0.005166285587059337,0.6525945067405701,0.009473424404859543
11,0.6441192,0.005132438435116249,0.6409578323364258,0.004647707566618919
12,0.64601445,0.00509925592102094,0.6510640382766724,0.00507035106420517
13,0.6479198,0.0050591797046274445,0.6584678888320923,0.0049723414704203606
14,0.6494522,0.0050252263987809525,0.6552671790122986,0.004683871753513813
15,0.650948,0.005003426001513636,0.6582685708999634,0.004257185850292444
16,0.6508156,0.0049835155770380606,0.6277056336402893,0.005171904340386391
17,0.6525366,0.0049584949005981194,0.6480316519737244,0.004169042222201824
18,0.65223324,0.004939567752095031,0.6458374857902527,0.003758756909519434
19,0.6534666,0.004918376482539059,0.6497116684913635,0.004008443094789982
20,0.65516734,0.004901219160874218,0.6505182385444641,0.005509084556251764
21,0.65719277,0.004880545911433302,0.6297785043716431,0.0038750427775084972
22,0.6568035,0.0048701170577523534,0.6385975480079651,0.006963719148188829
23,0.65770036,0.0048493545479333594,0.6649603247642517,0.006079128012061119
24,0.6587531,0.004832032329588518,0.6550382375717163,0.004031689837574959
25,0.6592788,0.004817500597887308,0.6567783355712891,0.004488545004278421
26,0.6592105,0.0048115299430713755,0.6658360958099365,0.006047789938747883
27,0.66037,0.004790472953413643,0.6602197885513306,0.003835426177829504
28,0.66019356,0.0047772599967393255,0.6634741425514221,0.0033049979247152805
29,0.66158324,0.004762589275743653,0.6579567790031433,0.004220087081193924
30,0.66222715,0.004753821149281839,0.6609824299812317,0.005419822409749031
31,0.6636548,0.004734370662998244,0.6578094363212585,0.006840738467872143
32,0.6646528,0.004722254531293201,0.6652200818061829,0.00468869786709547
33,0.66443056,0.004714691434391974,0.6535694003105164,0.004780450835824013
34,0.6649972,0.004707900122819661,0.6621739268302917,0.004776881076395512
35,0.6659866,0.004699310340251626,0.6655603051185608,0.005648331250995398
36,0.66528183,0.004688620190390264,0.6558571457862854,0.005693498998880386
37,0.6659633,0.0046749919134461025,0.6662904620170593,0.003632485866546631
38,0.66633654,0.004667555953737749,0.661109209060669,0.0036435131914913654
39,0.6671861,0.004637845525604052,0.662186324596405,0.006223445292562246
40,0.66852975,0.004620041450855568,0.6720426678657532,0.00370968715287745
41,0.66896397,0.0046173392861013785,0.6564103364944458,0.005207479000091553
42,0.6681599,0.004609049072552974,0.6665827035903931,0.005011128261685371
