epoch,acc,loss,val_acc,val_loss
0,0.75,0.540520966293,0.741629464286,0.534889434065
1,0.765183971774,0.49564105777,0.787946428571,0.449377992323
2,0.778981854839,0.467953042398,0.795479910714,0.422088767801
3,0.786857358871,0.447290119625,0.801339285714,0.407341331244
4,0.791204637097,0.435602870199,0.806082589286,0.39133944256
5,0.796496975806,0.425225225427,0.810825892857,0.379526398012
6,0.799080141129,0.416383736316,0.815848214286,0.3687908394
7,0.805443548387,0.407892984488,0.819475446429,0.361773946456
8,0.810011340726,0.399539899922,0.827566964286,0.353689815317
9,0.811271421371,0.39672128736,0.831473214286,0.346942394972
10,0.8173828125,0.386098625679,0.845424107143,0.34020295952
11,0.818390877016,0.387411033434,0.853515625,0.33192090903
12,0.825447328629,0.376149875022,0.855189732143,0.326804904001
13,0.831023185484,0.372701308179,0.860770089286,0.322636255196
14,0.833070816532,0.369849171129,0.861328125,0.318566765104
15,0.835779989919,0.360939793048,0.862723214286,0.312659318958
16,0.841355846774,0.351875335939,0.864955357143,0.308495806796
17,0.844600554435,0.349020766154,0.870256696429,0.306226519602
18,0.844821068548,0.348126972154,0.870256696429,0.302878565022
19,0.846490675403,0.346779487306,0.87109375,0.300022844757
20,0.849798387097,0.338896452419,0.876953125,0.295610988779
21,0.850459929435,0.340614054713,0.876116071429,0.288807962622
22,0.852980090726,0.335563228015,0.877790178571,0.286172283547
23,0.854460685484,0.332164027398,0.8828125,0.28515410104
24,0.859154485887,0.324382476268,0.878348214286,0.284511405442
25,0.862115675403,0.320817464181,0.887834821429,0.272957863552
26,0.860792590726,0.324899097244,0.886439732143,0.276011550001
27,0.863596270161,0.31575726237,0.885044642857,0.272611236998
28,0.865895917339,0.315061685779,0.887276785714,0.270150392183
29,0.86759702621,0.312789895722,0.888950892857,0.269385102604
30,0.868290070565,0.310574178734,0.894252232143,0.265706824405
31,0.870463709677,0.307447127878,0.903459821429,0.25936960429
32,0.871534778226,0.306895862544,0.904017857143,0.259521481182
33,0.878118699597,0.294626786944,0.903180803571,0.259088645024
34,0.873771421371,0.299248264321,0.904575892857,0.25817839482
35,0.876449092742,0.298513115053,0.902622767857,0.254882403782
36,0.876669606855,0.293966554105,0.907645089286,0.250398560294
37,0.881741431452,0.286647513028,0.909598214286,0.245740798967
38,0.875252016129,0.295729720785,0.905970982143,0.246008870857
39,0.880166330645,0.288777599532,0.907087053571,0.247611783445
40,0.880638860887,0.287090441152,0.907366071429,0.247047622289
41,0.883568548387,0.282015947925,0.907924107143,0.243125002299
42,0.883253528226,0.282022395081,0.907924107143,0.243875639779
43,0.884419102823,0.280975314158,0.908482142857,0.242208676679
44,0.885458669355,0.277116134643,0.908482142857,0.243151116584
45,0.886025705645,0.279628729748,0.909877232143,0.242777927646
46,0.887852822581,0.276755865543,0.911551339286,0.240295019533
47,0.884450604839,0.276569730091,0.910435267857,0.242792747915
48,0.889427923387,0.271819743658,0.910993303571,0.238768618022
49,0.890341481855,0.269302206655,0.911551339286,0.237375993814
50,0.889522429435,0.267511871914,0.910993303571,0.234975813755
51,0.89005796371,0.270232572671,0.910714285714,0.23596752435
52,0.889805947581,0.268289503792,0.913225446429,0.2333478438
53,0.890656502016,0.266134814269,0.911551339286,0.235954234643
54,0.891633064516,0.266211937031,0.910993303571,0.235061307039
55,0.894153225806,0.260760668425,0.911830357143,0.234740061419
56,0.894310735887,0.26009466439,0.912667410714,0.233858277755
57,0.893743699597,0.260337720835,0.913783482143,0.232399645661
58,0.893208165323,0.263634643127,0.914620535714,0.231945424208
59,0.894688760081,0.261009169442,0.914899553571,0.2316286351
60,0.895003780242,0.256064983265,0.914620535714,0.229597472719
61,0.89396421371,0.259803456765,0.915736607143,0.228448206825
62,0.897586945565,0.252561262298,0.915178571429,0.227274921324
63,0.897082913306,0.252231934258,0.915457589286,0.228280462325
64,0.898910030242,0.250330143158,0.916573660714,0.227347616638
65,0.896988407258,0.250539216423,0.91796875,0.225380235485
66,0.900138608871,0.249718976718,0.918247767857,0.224143167692
67,0.89884702621,0.251837144095,0.919642857143,0.223557212523
68,0.901020665323,0.244389003804,0.919363839286,0.223303834242
69,0.896673387097,0.250274003994,0.916573660714,0.224174399461
70,0.89998109879,0.242521000605,0.917410714286,0.223084950021
71,0.902627268145,0.240842221725,0.919084821429,0.223113058933
72,0.901430191532,0.24307340023,0.921316964286,0.220566802791
73,0.903351814516,0.240723300665,0.918805803571,0.219143996281
74,0.902658770161,0.239473663751,0.921037946429,0.220255374908
75,0.901745211694,0.239925525121,0.918805803571,0.219223590834
76,0.902406754032,0.240726792644,0.919921875,0.21691404283
77,0.904674899194,0.234997923576,0.919921875,0.216588570603
78,0.904328377016,0.239598695189,0.920200892857,0.216438997005
79,0.904139364919,0.239296423812,0.921595982143,0.216585396656
80,0.903855846774,0.237301545158,0.921316964286,0.216387342129
81,0.90681703629,0.234957815538,0.919363839286,0.218010230788
82,0.908644153226,0.229996664389,0.919921875,0.218594991735
83,0.903383316532,0.237894849311,0.919363839286,0.215707584151
84,0.907888104839,0.235076039909,0.922433035714,0.215155837791
85,0.90584047379,0.229964403736,0.919642857143,0.218526039805
86,0.907888104839,0.231109818744,0.919363839286,0.219463888024
87,0.906092489919,0.232208331566,0.919642857143,0.216152272054
88,0.907289566532,0.230290614429,0.920758928571,0.215015621058
89,0.910313760081,0.223609099946,0.920479910714,0.216062449983
90,0.906628024194,0.231860838109,0.922433035714,0.21371424411
91,0.907919606855,0.229722739468,0.920479910714,0.212953850627
92,0.910408266129,0.223988650607,0.920758928571,0.212014698556
93,0.910471270161,0.222217674938,0.921875,0.211615027062
