epoch,f_mera,loss,val_f_mera,val_loss
0,0.7295384,0.004060129007092148,0.7240578532218933,0.004126168863478837
1,0.72965586,0.003995312002676146,0.725615918636322,0.004092648990874021
2,0.73177636,0.003784658123845764,0.7261390089988708,0.003906854058897017
3,0.73271346,0.0037599740881451653,0.7260335683822632,0.003904491002267262
4,0.733166,0.003750971135529793,0.7264633774757385,0.0038972274044458315
5,0.7340817,0.003742620906362706,0.72735595703125,0.0038896286482307707
6,0.73468995,0.0037361493868553965,0.7279992699623108,0.0038850370201475495
7,0.7347047,0.0037238772205369893,0.7276201844215393,0.0038757873097223774
8,0.73461056,0.0037140132239565273,0.7281298041343689,0.004256829111133966
9,0.7355775,0.0037067937317557865,0.7288591861724854,0.0038427259979488433
10,0.73576343,0.0036875815134917223,0.7300778031349182,0.00382642859619392
11,0.73639274,0.0036741235295326326,0.7303082346916199,0.00382333221309379
12,0.7366494,0.0036705230196889043,0.7301478981971741,0.003819150618664077
13,0.7367052,0.0036684199480714677,0.7304279208183289,0.003808107747661196
14,0.7367116,0.0036662724143825226,0.7303324937820435,0.003807235999858745
15,0.7368986,0.0036647731239075943,0.7307040691375732,0.0038115624729368205
16,0.7371078,0.0036627428696874645,0.730872392654419,0.0038054852763999185
17,0.7372814,0.0036611394346901215,0.7305694818496704,0.003831440904002004
18,0.73771036,0.0036602745318592205,0.7310019135475159,0.0038014529584819135
19,0.73784405,0.003657689209545469,0.7314757704734802,0.003798669952688352
20,0.73792756,0.003654680238740826,0.7318209409713745,0.003803457667225234
21,0.7379813,0.0036513808409652814,0.7317149043083191,0.003830522592267338
22,0.7387048,0.003647105649108386,0.7334887981414795,0.003786450375820387
23,0.73984843,0.003644803293793164,0.7337790727615356,0.0037849360822155226
24,0.73982817,0.0036409094883492477,0.7334216833114624,0.003782935644816256
25,0.7400367,0.003639845473799058,0.7338796257972717,0.0037845586966898923
26,0.7400399,0.0036388555627697374,0.733975887298584,0.003780161133826763
27,0.740224,0.003638295804299354,0.7340689897537231,0.0037780257961097753
28,0.740334,0.003637466967520921,0.7337660789489746,0.003778901222197093
29,0.7405123,0.0036362460633289316,0.734066903591156,0.003779655118595879
30,0.74055684,0.003635837687698555,0.733894407749176,0.003778256091535232
31,0.74049467,0.0036350479563187358,0.7342208623886108,0.003778692231214834
32,0.7405921,0.00363453193467433,0.7343215942382812,0.0037758090528923105
33,0.740059,0.0036366284899862072,0.7335067987442017,0.0037805644782119485
34,0.7401341,0.0036361718679394266,0.7338424921035767,0.0037779240196851908
35,0.74030733,0.0036352616016880794,0.7337704300880432,0.0037785236051587285
36,0.74039,0.0036351957493295545,0.734084963798523,0.0037789032122401414
37,0.7404585,0.003634573270706443,0.7343133091926575,0.0037850173857976806
38,0.7410108,0.003631903349658396,0.7351610660552979,0.0037716638129907396
39,0.7411084,0.0036311577146631766,0.7350770831108093,0.0037821654884917836
40,0.7404801,0.003633301786623087,0.7341055274009705,0.0037774398136567675
41,0.74063176,0.003632203083161117,0.7344016432762146,0.003774970708819071
42,0.7412131,0.003630037200096342,0.7354104518890381,0.003774000366903701
43,0.7413623,0.0036292558600419618,0.7354071736335754,0.0037736246217358505
44,0.7413302,0.0036290475964586015,0.7351066470146179,0.0037711912884710814
45,0.74042577,0.0036324440642677694,0.7340365648269653,0.003778564602681348
46,0.7403835,0.0036312656469311942,0.734215259552002,0.003773801723705991
47,0.7406826,0.0036309732569733263,0.7340341806411743,0.0037743113750486443
48,0.74047333,0.0036311220203313747,0.7342430949211121,0.0037757362392818873
49,0.7407122,0.003630264706432896,0.7341790199279785,0.0037777201233009966
50,0.74057394,0.003630614344291539,0.7342677712440491,0.0037744309696070145
51,0.74065465,0.0036301258438902967,0.7342697381973267,0.003779807838365295
52,0.7407494,0.0036294852775864608,0.7342323660850525,0.003778591932605882
53,0.7408137,0.0036293683531755344,0.7342588901519775,0.0037961022150790635
54,0.7408121,0.00362933197336002,0.7342267036437988,0.0037847542379684045
55,0.74082375,0.0036289533919043613,0.7343608140945435,0.0037777024141143795
56,0.7407952,0.0036290157309095813,0.7345406413078308,0.0037766850294264137
57,0.7409229,0.0036282918880710152,0.7342756986618042,0.0037748376311699176
58,0.7408327,0.003627948269541325,0.7343387603759766,0.003775539614681928
59,0.7409706,0.003627620066836007,0.7345455288887024,0.003941515602505292
60,0.7411227,0.003627344474354606,0.7347878217697144,0.0037733553996625938
61,0.7412255,0.003626329252954778,0.734811544418335,0.003768486784823801
62,0.7411943,0.003625758400236563,0.7347298264503479,0.003777543437350893
63,0.74115276,0.0036254565474614863,0.7348670363426208,0.003768905506574742
64,0.7412452,0.00362519683433735,0.7347223162651062,0.003772207358764168
65,0.7413388,0.003625322511242357,0.7345420122146606,0.0037757648423068085
66,0.74132097,0.003625023627158613,0.7348189353942871,0.003771462708817057
67,0.7412856,0.003624448363038236,0.734635591506958,0.003774395546401447
68,0.74114305,0.0036242240942295284,0.7348192930221558,0.003768476652297771
69,0.7414461,0.0036239057263045033,0.7347604632377625,0.0037676131915090217
70,0.7413894,0.0036236007984366,0.7347357869148254,0.003769509294421746
71,0.74145496,0.0036235237900396813,0.7350701689720154,0.0037802298302885215
72,0.7413786,0.0036236867228603593,0.7347318530082703,0.0037737592211309467
73,0.7415416,0.0036229024614485832,0.734902560710907,0.0037738550129293833
74,0.7413406,0.003622788768701743,0.7348951101303101,0.003769276289374761
75,0.7415216,0.003622501312711419,0.7348856329917908,0.003768128602993938
76,0.74153656,0.0036225967130962982,0.7348229885101318,0.00376698006875813
77,0.74149966,0.0036219839919542913,0.7349478006362915,0.003767680621899243
78,0.7415573,0.003622085164254309,0.7350465059280396,0.003768222113930673
79,0.74164325,0.0036219665709554334,0.7349050045013428,0.003766258166364904
80,0.7415345,0.003621746991118534,0.7349199652671814,0.0037660497697597404
81,0.74168307,0.0036210801111251217,0.7348325252532959,0.0037708054252742033
82,0.7416037,0.0036211843699253143,0.7351273894309998,0.00376886999638716
83,0.74162376,0.0036208458313885003,0.7348647713661194,0.003769392449461486
84,0.74158907,0.003620420924623862,0.7348812222480774,0.0037661224647583262
85,0.7416591,0.0036202178069953523,0.7346906065940857,0.0037661152008815475
86,0.74164116,0.003620181185695344,0.735040545463562,0.0037731244123347524
87,0.74178994,0.0036201168287086733,0.7349682450294495,0.0038023550357704737
88,0.74175245,0.0036196259747285813,0.7349661588668823,0.0037652131358934743
89,0.7415932,0.0036193477217341414,0.7350879311561584,0.0037647767936951427
90,0.7418505,0.003619126215577077,0.7349132895469666,0.0037700484317885535
91,0.7418727,0.0036190031846953224,0.7350879311561584,0.0037748144838502104
92,0.74186313,0.0036188557634139365,0.735009491443634,0.003768672750173312
93,0.74187875,0.003618697665023233,0.7350345253944397,0.0037748950599464323
94,0.7417866,0.003619172299828462,0.7350326776504517,0.0037657105913034305
95,0.741847,0.003618544668609173,0.7350446581840515,0.003771029649091498
96,0.74180824,0.003618197605036095,0.735113799571991,0.0037654503670362933
97,0.7415927,0.003618139782218414,0.7348862290382385,0.003763787107946316
98,0.74187285,0.0036179874337789026,0.7348764538764954,0.003762992811037825
99,0.74186504,0.0036173702156262633,0.7349075675010681,0.0037647703442863136
