epoch,acc,loss,val_acc,val_loss
0,0.985235091743,0.0462095775197,0.970694742489,0.087059257552
1,0.985292431193,0.0437760950006,0.971767703863,0.0853076219817
2,0.984375,0.0440654883836,0.972103004292,0.0851053716185
3,0.983457568807,0.0462383523951,0.971298283262,0.085564927157
4,0.982884174312,0.0470606842249,0.972237124464,0.0847924362824
5,0.982568807339,0.0474538319343,0.972237124464,0.0854303822263
6,0.983199541284,0.0472047017964,0.972572424893,0.0842083208723
7,0.98311353211,0.0459976524285,0.972639484979,0.0839262712695
8,0.982683486239,0.0493174478753,0.972974785408,0.08414962149
9,0.983027522936,0.0480984637155,0.972505364807,0.0841193139241
10,0.982540137615,0.0484869388599,0.971901824034,0.085339830309
11,0.981966743119,0.0489240885225,0.972438304721,0.0853462087784
12,0.982425458716,0.0480865381077,0.972974785408,0.0834494239687
13,0.981708715596,0.0506425959024,0.972840665236,0.0844239001642
14,0.984002293578,0.0452995504167,0.97277360515,0.0839091195773
15,0.983428899083,0.047197821926,0.972840665236,0.0843528619969
16,0.982654816514,0.0499624662088,0.972170064378,0.0852555812071
17,0.982654816514,0.0485031822773,0.972639484979,0.084763530296
18,0.981766055046,0.0509505419736,0.972170064378,0.0861106134447
19,0.981995412844,0.0494140032534,0.972304184549,0.0847998399971
20,0.981880733945,0.0498167261464,0.972438304721,0.0844187816863
21,0.980074541284,0.0541434646635,0.972170064378,0.0859869802371
22,0.982196100917,0.0491525177852,0.972639484979,0.0849567257116
23,0.982482798165,0.0487193372673,0.972572424893,0.0856951478571
24,0.982826834862,0.048837208536,0.972505364807,0.0851597631332
25,0.981794724771,0.0499140396313,0.972572424893,0.0855282575158
26,0.981422018349,0.051502366552,0.972907725322,0.0838188349205
27,0.982138761468,0.0495377195764,0.972170064378,0.0860012140007
28,0.981966743119,0.0489425944908,0.972371244635,0.0850501565518
29,0.980475917431,0.052866250538,0.972572424893,0.0853243949084
30,0.982654816514,0.0490729314079,0.972035944206,0.0862068386085
31,0.982282110092,0.0498779100759,0.972706545064,0.0843210083077
32,0.981278669725,0.0508585481469,0.972639484979,0.0850245508579
33,0.981708715596,0.0510070805831,0.972706545064,0.0843633423168
34,0.983342889908,0.0465772497237,0.972035944206,0.086109136554
35,0.981393348624,0.050224054589,0.97196888412,0.0860305570312
36,0.981737385321,0.0505049729284,0.972639484979,0.084796557086
37,0.982310779817,0.049556383054,0.972237124464,0.085249888228
38,0.98125,0.0503814970835,0.972572424893,0.0849126130263
39,0.981393348624,0.0502112780159,0.972572424893,0.0846052740745
40,0.981077981651,0.0515409749035,0.972170064378,0.0854813857923
41,0.980819954128,0.0535234001354,0.972706545064,0.0841909952456
42,0.981880733945,0.0508627111408,0.973108905579,0.0841919008379
43,0.980791284404,0.051776799622,0.972840665236,0.0841498431178
44,0.980561926606,0.0527665351355,0.972974785408,0.084890941138
45,0.980332568807,0.0524811623644,0.972974785408,0.0838954081227
46,0.980217889908,0.0546454627904,0.972237124464,0.0843858179404
47,0.980819954128,0.0527836791829,0.97196888412,0.0861059683955
48,0.981450688073,0.0510632809217,0.972572424893,0.0848381372774
49,0.98185206422,0.0516124993541,0.973108905579,0.0839431580844
50,0.981450688073,0.0509823443735,0.972706545064,0.0845519462191
51,0.980275229358,0.0540161046917,0.973108905579,0.083584144019
52,0.980418577982,0.0524058869121,0.972974785408,0.0838315691939
53,0.981020642202,0.0517178095971,0.972371244635,0.0848030768787
54,0.980676605505,0.0532929375721,0.973175965665,0.0836487547425
55,0.981163990826,0.0523091471848,0.972170064378,0.0854726856826
56,0.981049311927,0.0526017305698,0.972639484979,0.0849139946253
57,0.981565366972,0.0520534815792,0.973041845494,0.0836719553618
58,0.980676605505,0.0540002162842,0.97277360515,0.0846219161753
59,0.979759174312,0.0546324064331,0.972840665236,0.0851185324576
60,0.981221330275,0.0504593331085,0.972840665236,0.0842681456549
61,0.983027522936,0.0506276777416,0.972639484979,0.0850990692417
62,0.980189220183,0.0538092952794,0.973041845494,0.0837743042373
63,0.980504587156,0.0527864873119,0.973041845494,0.0838718997502
64,0.98125,0.0524646763775,0.973108905579,0.0841707143885
65,0.98130733945,0.0518740542135,0.973108905579,0.08375155579
66,0.980934633028,0.0507745258356,0.972438304721,0.0848154681955
67,0.980389908257,0.0516799071658,0.972907725322,0.0849889878347
68,0.980705275229,0.0530454102587,0.972907725322,0.0839784325464
69,0.98119266055,0.0518175697757,0.972572424893,0.0848932339352
70,0.981680045872,0.0506470851002,0.972840665236,0.0842600319766
71,0.981737385321,0.0507985385699,0.972840665236,0.0847543277058
72,0.981766055046,0.0519002958355,0.972505364807,0.0841883408373
73,0.980332568807,0.0521337220864,0.972639484979,0.085183632709
74,0.981106651376,0.0521991895742,0.972639484979,0.0847111262817
75,0.97998853211,0.0534430426366,0.973108905579,0.0842674840761
76,0.980447247706,0.0517244335315,0.972974785408,0.0837510670016
77,0.982024082569,0.0500490738506,0.972639484979,0.0850230661499
78,0.980418577982,0.0525350120978,0.972974785408,0.0841866053417
79,0.980877293578,0.051787327864,0.972974785408,0.0843916562907
80,0.979816513761,0.054892887733,0.973041845494,0.0838731235581
81,0.980475917431,0.0535251841616,0.972572424893,0.0851047603851
82,0.980504587156,0.0529320479439,0.972974785408,0.0834444588502
83,0.981536697248,0.0506071345462,0.972438304721,0.0856504136109
84,0.981651376147,0.0506144284886,0.972907725322,0.0847366850068
85,0.981393348624,0.0522691924706,0.972840665236,0.0844005162952
86,0.980991972477,0.0506717285141,0.972907725322,0.0847689714463
87,0.980361238532,0.0552446457139,0.972639484979,0.0851825606078
88,0.979472477064,0.0550498113395,0.972974785408,0.0849056499411
89,0.980991972477,0.0533456214627,0.972907725322,0.0843778465827
90,0.981508027523,0.0513830297815,0.972035944206,0.0860881367758
91,0.980217889908,0.0548392442388,0.972639484979,0.084832315587
92,0.98004587156,0.0538505133523,0.97277360515,0.0850814191421
93,0.979357798165,0.0546857104312,0.972706545064,0.0842047071308
94,0.979243119266,0.0555973436871,0.972237124464,0.0851848659369
95,0.980533256881,0.0543443323634,0.972706545064,0.0848909939086
96,0.981680045872,0.0505492904634,0.972706545064,0.085407503321
97,0.979959862385,0.0554991644158,0.972706545064,0.0838274472161
98,0.980504587156,0.0519493903093,0.972907725322,0.0848340806391
99,0.979816513761,0.0558529355213,0.972304184549,0.0847089208329
